Temp_FH,Vol_HW,Soc_B,SoC_HW_plus,SoC_HW_minus,SoC_FH_plus,SoC_FH_minus,profits,COP_FH,COP_HW,Peer,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,PV_PM,B_PM,PM_DE,PM_B,PM_HP,month,day,hour,horizon
20.020239350536443,20.0,0.0,0.0,0.0,0.0,0.0,2.5648866556624874,4.3188571428571425,3.247428571428571,1.0,0.3656,0.0,0.0,0.0,8.549621845810176,0.31577815418982413,0.0,0.0,0.0,0.31577815418982413,0.0,0.0,0.0,0.0,0.0,5,13,12,24.0
20.010880550268222,20.0,0.0,0.0,0.0,0.0,0.0,2.238124138803449,4.322071428571428,3.2506428571428567,1.0,0.350057,0.0,0.0,0.0,7.4604134995613,0.7935295004386997,0.0,0.0,0.0,0.7935295004386997,0.0,0.0,0.0,0.0,0.0,5,13,13,24.0
20.0,68.79803852061322,0.0,0.0,0.0,0.0,0.0,1.2219294485551118,4.321642857142857,3.2502142857142853,1.0,0.360902,0.0,0.0,0.0,4.073098,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,14,24.0
21.754122735446064,68.12680876731869,0.0,0.0,0.0,0.0,0.0,1.4971485441921517,4.317785714285714,3.246357142857143,1.0,0.350439,0.0,0.0,0.0,4.99049494900272,0.39406605099728076,0.0,0.0,0.3940660509972808,0.0,0.0,0.0,0.0,0.0,0.0,5,13,15,24.0
22.0,67.45557901402417,0.0,0.0,0.0,0.0,0.0,0.10127709877077691,4.3035,3.2320714285714285,1.0,0.42738400000000004,0.0,0.0,2.8360575183164736,0.3375903158212891,0.013968165862236929,0.0,0.0,0.01396816586223693,0.0,0.0,0.0,0.0,0.0,0.0,5,13,16,24.0
22.0,66.78434926072964,2.807696970180061,0.0,0.0,0.0,0.0,0.0,4.259785714285714,3.1883571428571424,1.0,0.554327,0.0,0.0,0.40966245243667854,0.0,0.4430105475633212,0.0,0.0,0.44301054756332114,0.0,0.0,0.0,0.0,0.0,0.0,5,13,17,24.0
22.0,57.87216336942261,3.2129820323092932,0.0,0.0,0.0,0.0,0.0,4.175642857142857,3.104214285714286,1.0,0.3,0.2559776721976004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,18,24.0
21.98961534973178,57.20093361612808,2.9566830619165785,0.0,0.0,0.0,0.0,0.0,4.077999999999999,3.0065714285714287,1.0,0.0,0.4549707615602819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,19,24.0
21.980246799463558,36.873085825164154,2.501416632057574,0.0,0.0,0.0,0.0,0.0,4.050928571428571,2.9795,1.0,0.0,0.4340637971186838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,20,24.0
21.787560699195335,36.20185607186963,2.0671026932820036,0.0,0.0,0.0,0.0,0.0,4.0419285714285715,2.9705,1.0,0.0,0.4348410432666169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,21,24.0
21.776650298927116,35.5306263185751,1.6320549397512805,0.0,0.0,0.0,0.0,0.0,4.040785714285715,2.969357142857143,1.0,0.0,0.355559809648994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5953022899048934e-14,0.0,0.0,0.0,0.0,0.0,5,13,22,24.0
21.764732048658896,34.8593965652791,1.2763319246124343,0.0,0.0,0.0,0.0,0.0,4.055571428571429,2.9841428571428574,1.0,0.0,0.26293567328114903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,23,24.0
21.752811698390676,34.18816681198457,1.0132686181420483,0.0,0.0,0.0,0.0,0.0,4.079285714285714,3.0078571428571426,1.0,0.0,0.22729292995555012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,14,0,24.0
21.195535748122456,33.51693705869005,0.7858743613272436,0.0,0.0,0.0,0.0,0.0,4.108499999999999,3.0370714285714286,1.0,0.0,0.20800000060637666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,14,1,24.0
20.819044897854234,32.84570730539552,0.5777957732867195,0.0,0.0,0.0,0.0,0.0,4.140857142857143,3.0694285714285714,1.0,0.0,0.19348325415257314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,14,2,24.0
