heating,heating_fan,hotwater,lights,lgappl,vent_fan,misc,electkwh,heatingkwh,hotwaterkwh,Date/Time,PV_generation,Temperature
4.847593,0.041142,0.0,0.075534,0.12056,0.0,0.176307,0.372401,4.888735,0.0, 03/17  15:00:00,7.815,4.839
4.241644,0.04457,0.924581,0.07819,0.101921,0.0,0.184321,0.364432,4.286214,0.924581, 03/17  16:00:00,5.675,4.645
2.423797,0.037903,0.0,0.086909,0.170028,0.0,0.192335,0.449272,2.4617,0.0, 03/17  17:00:00,2.921,3.996
1.817847,0.042284,1.312529,0.107644,0.252712,0.025,0.208363,0.593719,1.860131,1.312529, 03/17  18:00:00,0.365,1.85
3.029746,0.03657,0.421686,0.139599,0.210082,0.005,0.21237,0.567051,3.066316,0.421686, 03/17  19:00:00,0.0,0.267
1.211898,0.041142,0.707318,0.166994,0.130818,0.0,0.200349,0.49816099999999996,1.25304,0.707318, 03/17  20:00:00,0.0,-0.171
2.423797,0.041142,4.643491,0.169214,0.095926,0.0,0.188328,0.453468,2.4649389999999998,4.643491, 03/17  21:00:00,0.0,-0.214
1.211898,0.041142,0.781012,0.144387,0.08135,0.0,0.180314,0.406051,1.25304,0.781012, 03/17  22:00:00,0.0,-0.32
2.423797,0.041142,0.0,0.0898,0.067095,0.0,0.160279,0.317174,2.4649389999999998,0.0, 03/17  23:00:00,0.0,-0.525
2.423797,0.041142,0.0,0.045814,0.057226,0.0,0.144251,0.24729099999999998,2.4649389999999998,0.0, 03/17  24:00:00,0.0,-0.664
3.635695,0.034394,2.714468,0.022749,0.050776,0.0,0.140244,0.21376900000000001,3.670089,2.714468, 03/18  01:00:00,0.0,-0.762
2.423797,0.041142,1.491439,0.013649,0.049744,0.0,0.132231,0.19562399999999996,2.4649389999999998,1.491439, 03/18  02:00:00,0.0,-0.933
3.635695,0.041142,0.0,0.009099,0.044648,0.0,0.128224,0.181971,3.676837,0.0, 03/18  03:00:00,0.0,-1.209
3.635695,0.041142,0.0,0.009099,0.043616,0.0,0.124217,0.17693199999999998,3.676837,0.0, 03/18  04:00:00,0.0,-1.429
3.635695,0.041142,0.0,0.009922,0.046647,0.0,0.128224,0.184793,3.676837,0.0, 03/18  05:00:00,0.0,-1.487
4.847593,0.041142,0.0,0.02679,0.052064,0.0,0.132231,0.211085,4.888735,0.0, 03/18  06:00:00,0.0,-1.467
4.847593,0.041142,0.589907,0.062896,0.07309,0.025,0.148258,0.30924399999999996,4.888735,0.589907, 03/18  07:00:00,0.53,-0.918
1.918839,0.040884,2.691526,0.079593,0.09818,0.005,0.168293,0.351066,1.9597229999999999,2.691526, 03/18  08:00:00,2.165,0.258
2.423797,0.032812,5.307374,0.083056,0.10463,0.0,0.1723,0.35998600000000003,2.456609,5.307374, 03/18  09:00:00,3.856,1.783
2.726771,0.03303,0.291052,0.08389,0.107338,0.0,0.1723,0.363528,2.759801,0.291052, 03/18  10:00:00,5.42,3.925
2.221814,0.027486,0.277402,0.081526,0.09818,0.0,0.1723,0.35200600000000004,2.2493000000000003,0.277402, 03/18  11:00:00,6.111,5.163
1.211898,0.03657,0.392319,0.07825,0.109015,0.0,0.176307,0.363572,1.248468,0.392319, 03/18  12:00:00,5.809,5.979
0.605949,0.04457,0.0,0.075886,0.12056,0.0,0.180314,0.37676,0.650519,0.0, 03/18  13:00:00,5.101,6.521
0.0,0.024426,0.0,0.075191,0.105662,0.0,0.180314,0.361167,0.024426,0.0, 03/18  14:00:00,3.92,6.831
3.635695,0.037919,0.0,0.075534,0.12056,0.0,0.176307,0.372401,3.673614,0.0, 03/18  15:00:00,2.81,6.975
1.211898,0.024525,0.494044,0.07819,0.145933,0.0,0.184321,0.40844400000000003,1.2364229999999998,0.494044, 03/18  16:00:00,1.769,6.853
0.0,0.021299,0.0,0.086909,0.170028,0.0,0.192335,0.449272,0.021299,0.0, 03/18  17:00:00,0.738,6.409
3.029746,0.041142,0.501134,0.107644,0.252712,0.025,0.208363,0.593719,3.0708879999999996,0.501134, 03/18  18:00:00,0.069,5.454
2.423797,0.037903,0.0,0.139599,0.210082,0.005,0.21237,0.567051,2.4617,0.0, 03/18  19:00:00,0.0,4.294
3.635695,0.034444,0.0,0.166994,0.130818,0.0,0.200349,0.49816099999999996,3.6701390000000003,0.0, 03/18  20:00:00,0.0,3.232
4.847593,0.041142,0.414246,0.169214,0.095926,0.0,0.188328,0.453468,4.888735,0.414246, 03/18  21:00:00,0.0,2.349
6.059491,0.041142,0.0,0.144387,0.139235,0.0,0.180314,0.463936,6.100633,0.0, 03/18  22:00:00,0.0,1.878
3.635695,0.041142,0.0,0.0898,0.067095,0.0,0.160279,0.317174,3.676837,0.0, 03/18  23:00:00,0.0,1.565
7.27139,0.041142,0.0,0.045814,0.057226,0.0,0.144251,0.24729099999999998,7.312532,0.0, 03/18  24:00:00,0.0,1.328
4.847593,0.041142,0.0,0.022749,0.050776,0.0,0.140244,0.21376900000000001,4.888735,0.0, 03/19  01:00:00,0.0,1.108
3.635695,0.041142,0.0,0.013649,0.049744,0.0,0.132231,0.19562399999999996,3.676837,0.0, 03/19  02:00:00,0.0,0.839
2.423797,0.041142,0.0,0.009099,0.044648,0.0,0.128224,0.181971,2.4649389999999998,0.0, 03/19  03:00:00,0.0,0.521
2.423797,0.041142,0.0,0.009099,0.043616,0.0,0.124217,0.17693199999999998,2.4649389999999998,0.0, 03/19  04:00:00,0.0,0.207
0.0,0.041142,0.414009,0.009922,0.046647,0.0,0.128224,0.184793,0.041142,0.414009, 03/19  05:00:00,0.0,0.006
2.423797,0.041142,0.0,0.02679,0.052064,0.0,0.132231,0.211085,2.4649389999999998,0.0, 03/19  06:00:00,0.0,-0.118
2.423797,0.041142,0.0,0.062896,0.07309,0.025,0.148258,0.30924399999999996,2.4649389999999998,0.0, 03/19  07:00:00,0.439,0.453
1.211898,0.034616,4.08917,0.079593,0.09818,0.005,0.168293,0.351066,1.246514,4.08917, 03/19  08:00:00,2.272,1.562
3.029746,0.03134,0.0,0.083056,0.10463,0.0,0.1723,0.35998600000000003,3.061086,0.0, 03/19  09:00:00,4.447,2.907
1.211898,0.02765,3.377453,0.08389,0.107338,0.0,0.1723,0.363528,1.2395479999999999,3.377453, 03/19  10:00:00,5.993,4.211
2.221814,0.028963,1.875767,0.081526,0.09818,0.0,0.1723,0.35200600000000004,2.2507770000000002,1.875767, 03/19  11:00:00,6.33,5.067
1.211898,0.033377,0.0,0.07825,0.109015,0.0,0.176307,0.363572,1.245275,0.0, 03/19  12:00:00,6.308,5.673
0.0,0.01973,1.860845,0.075886,0.12056,0.0,0.180314,0.37676,0.01973,1.860845, 03/19  13:00:00,6.122,6.129
0.0,0.02421,0.231954,0.075191,0.105662,0.0,0.180314,0.361167,0.02421,0.231954, 03/19  14:00:00,5.564,6.458
1.211898,0.027569,0.642389,0.075534,0.12056,0.0,0.176307,0.372401,1.2394669999999999,0.642389, 03/19  15:00:00,4.127,6.495
1.211898,0.020771,0.0,0.07819,0.101921,0.0,0.184321,0.364432,1.232669,0.0, 03/19  16:00:00,2.254,6.042
0.0,0.020827,0.476525,0.086909,0.170028,0.0,0.192335,0.449272,0.020827,0.476525, 03/19  17:00:00,0.568,4.965
0.0,0.020903,0.666033,0.107644,0.252712,0.025,0.208363,0.593719,0.020903,0.666033, 03/19  18:00:00,0.018,3.648
0.605949,0.028774,0.540948,0.139599,0.210082,0.005,0.21237,0.567051,0.6347229999999999,0.540948, 03/19  19:00:00,0.0,2.923
0.605949,0.021013,0.0,0.166994,0.130818,0.0,0.200349,0.49816099999999996,0.6269619999999999,0.0, 03/19  20:00:00,0.0,2.639
0.0,0.024087,4.161877,0.169214,0.095926,0.0,0.188328,0.453468,0.024087,4.161877, 03/19  21:00:00,0.0,2.515
0.605949,0.037713,1.705027,0.144387,0.08135,0.0,0.180314,0.406051,0.643662,1.705027, 03/19  22:00:00,0.0,2.441
0.0,0.027702,2.802839,0.0898,0.214191,0.0,0.160279,0.46427,0.027702,2.802839, 03/19  23:00:00,0.0,2.344
0.0,0.034522,2.037248,0.045814,0.466703,0.0,0.144251,0.656768,0.034522,2.037248, 03/19  24:00:00,0.0,2.157
3.635695,0.041142,0.0,0.022749,0.050776,0.0,0.140244,0.21376900000000001,3.676837,0.0, 03/20  01:00:00,0.0,1.774
3.635695,0.041142,0.0,0.013649,0.049744,0.0,0.132231,0.19562399999999996,3.676837,0.0, 03/20  02:00:00,0.0,1.214
4.847593,0.041142,0.0,0.009099,0.044648,0.0,0.128224,0.181971,4.888735,0.0, 03/20  03:00:00,0.0,0.886
4.847593,0.041142,0.0,0.009099,0.043616,0.0,0.124217,0.17693199999999998,4.888735,0.0, 03/20  04:00:00,0.0,0.755
6.059491,0.041142,0.0,0.009922,0.046647,0.0,0.128224,0.184793,6.100633,0.0, 03/20  05:00:00,0.0,0.634
7.27139,0.041142,0.0,0.02679,0.052064,0.0,0.132231,0.211085,7.312532,0.0, 03/20  06:00:00,0.0,0.494
2.423797,0.04457,2.41471,0.062896,0.103978,0.025,0.148258,0.340132,2.4683669999999998,2.41471, 03/20  07:00:00,0.605,1.092
2.221814,0.040102,0.7316,0.079593,0.444307,0.005,0.168293,0.6971930000000001,2.2619160000000003,0.7316, 03/20  08:00:00,2.669,2.767
2.423797,0.031256,1.092421,0.083056,0.558411,0.0,0.1723,0.813767,2.455053,1.092421, 03/20  09:00:00,5.213,4.477
1.817847,0.034581,0.0,0.08389,0.107338,0.0,0.1723,0.363528,1.852428,0.0, 03/20  10:00:00,6.947,5.737
0.605949,0.034428,1.311708,0.081526,0.09818,0.0,0.1723,0.35200600000000004,0.640377,1.311708, 03/20  11:00:00,7.929,6.712
0.0,0.041142,0.0,0.07825,0.109015,0.0,0.176307,0.363572,0.041142,0.0, 03/20  12:00:00,8.331,7.536
0.0,0.041142,0.0,0.075886,0.12056,0.0,0.180314,0.37676,0.041142,0.0, 03/20  13:00:00,7.472,8.174
1.211898,0.034528,0.0,0.075191,0.105662,0.0,0.180314,0.361167,1.246426,0.0, 03/20  14:00:00,6.738,8.725
0.0,0.027914,0.393756,0.075534,0.12056,0.0,0.176307,0.372401,0.027914,0.393756, 03/20  15:00:00,5.101,8.985
3.029746,0.04457,0.0,0.07819,0.101921,0.0,0.184321,0.364432,3.0743159999999996,0.0, 03/20  16:00:00,3.434,8.893
2.423797,0.034561,1.009834,0.086909,0.170028,0.0,0.192335,0.449272,2.458358,1.009834, 03/20  17:00:00,1.684,8.403
3.029746,0.034712,0.004497,0.107644,0.252712,0.025,0.208363,0.593719,3.0644579999999997,0.004497, 03/20  18:00:00,0.235,6.945
3.029746,0.037884,0.957285,0.139599,0.480703,0.005,0.21237,0.837672,3.06763,0.957285, 03/20  19:00:00,0.0,5.294
5.453542,0.037713,0.567755,0.166994,0.450268,0.0,0.200349,0.817611,5.491255,0.567755, 03/20  20:00:00,0.0,4.7
1.211898,0.041142,0.0,0.169214,0.095926,0.0,0.188328,0.453468,1.25304,0.0, 03/20  21:00:00,0.0,4.316
0.0,0.041142,0.0,0.144387,0.109991,0.0,0.180314,0.43469199999999997,0.041142,0.0, 03/20  22:00:00,0.0,3.883
1.211898,0.041142,0.413009,0.0898,0.095736,0.0,0.160279,0.345815,1.25304,0.413009, 03/20  23:00:00,0.0,3.191
0.0,0.041142,0.0,0.045814,0.087947,0.0,0.144251,0.278012,0.041142,0.0, 03/20  24:00:00,0.0,2.66
3.635695,0.041142,0.061918,0.022749,0.050776,0.0,0.140244,0.21376900000000001,3.676837,0.061918, 03/21  01:00:00,0.0,2.501
2.423797,0.041142,0.330432,0.013649,0.049744,0.0,0.132231,0.19562399999999996,2.4649389999999998,0.330432, 03/21  02:00:00,0.0,2.405
2.423797,0.041142,0.0,0.009099,0.044648,0.0,0.128224,0.181971,2.4649389999999998,0.0, 03/21  03:00:00,0.0,2.169
2.423797,0.041142,0.0,0.009099,0.043616,0.0,0.124217,0.17693199999999998,2.4649389999999998,0.0, 03/21  04:00:00,0.0,2.129
3.635695,0.041142,0.0,0.009922,0.046647,0.0,0.128224,0.184793,3.676837,0.0, 03/21  05:00:00,0.0,2.185
2.423797,0.041142,0.0,0.02679,0.052064,0.0,0.132231,0.211085,2.4649389999999998,0.0, 03/21  06:00:00,0.0,2.3
4.847593,0.041142,3.212003,0.062896,0.07309,0.025,0.148258,0.30924399999999996,4.888735,3.212003, 03/21  07:00:00,0.102,2.624
1.211898,0.038124,0.0,0.079593,0.09818,0.005,0.168293,0.351066,1.250022,0.0, 03/21  08:00:00,1.187,3.394
3.231729,0.029263,0.0,0.083056,0.10463,0.0,0.1723,0.35998600000000003,3.260992,0.0, 03/21  09:00:00,5.233,4.923
2.221814,0.036851,0.0,0.08389,0.107338,0.0,0.1723,0.363528,2.258665,0.0, 03/21  10:00:00,7.493,6.317
2.01983,0.033441,0.417006,0.081526,0.09818,0.0,0.1723,0.35200600000000004,2.0532709999999996,0.417006, 03/21  11:00:00,8.395,6.718
1.211898,0.031247,0.388547,0.07825,0.109015,0.0,0.176307,0.363572,1.243145,0.388547, 03/21  12:00:00,8.991,6.899
0.0,0.017814,0.148463,0.075886,0.12056,0.0,0.180314,0.37676,0.017814,0.148463, 03/21  13:00:00,8.653,6.989
1.211898,0.021181,0.0,0.075191,0.105662,0.0,0.180314,0.361167,1.2330789999999998,0.0, 03/21  14:00:00,8.373,6.875
1.211898,0.034468,0.0,0.075534,0.12056,0.0,0.176307,0.372401,1.2463659999999999,0.0, 03/21  15:00:00,7.202,6.606
1.211898,0.031345,0.409431,0.07819,0.101921,0.0,0.184321,0.364432,1.2432429999999999,0.409431, 03/21  16:00:00,5.19,5.86
1.817847,0.033385,0.0,0.086909,0.170028,0.0,0.192335,0.449272,1.851232,0.0, 03/21  17:00:00,2.66,4.305
3.231729,0.036816,1.079871,0.107644,0.252712,0.025,0.208363,0.593719,3.268545,1.079871, 03/21  18:00:00,0.373,1.771
2.423797,0.036722,0.0,0.139599,0.210082,0.005,0.21237,0.567051,2.460519,0.0, 03/21  19:00:00,0.0,-0.277
2.423797,0.037713,0.0,0.166994,0.130818,0.0,0.200349,0.49816099999999996,2.46151,0.0, 03/21  20:00:00,0.0,-1.317
2.423797,0.041142,0.762424,0.169214,0.095926,0.0,0.188328,0.453468,2.4649389999999998,0.762424, 03/21  21:00:00,0.0,-2.067
4.847593,0.041142,0.0,0.144387,0.08135,0.0,0.180314,0.406051,4.888735,0.0, 03/21  22:00:00,0.0,-2.406
4.847593,0.041142,0.392315,0.0898,0.067095,0.0,0.160279,0.317174,4.888735,0.392315, 03/21  23:00:00,0.0,-2.501
4.847593,0.041142,0.0,0.045814,0.057226,0.0,0.144251,0.24729099999999998,4.888735,0.0, 03/21  24:00:00,0.0,-2.523
4.847593,0.041142,0.0,0.022749,0.050776,0.0,0.140244,0.21376900000000001,4.888735,0.0, 03/22  01:00:00,0.0,-2.503
3.635695,0.041142,0.0,0.013649,0.049744,0.0,0.132231,0.19562399999999996,3.676837,0.0, 03/22  02:00:00,0.0,-2.441
2.423797,0.041142,0.0,0.009099,0.044648,0.0,0.128224,0.181971,2.4649389999999998,0.0, 03/22  03:00:00,0.0,-2.259
0.0,0.041142,0.0,0.009099,0.043616,0.0,0.124217,0.17693199999999998,0.041142,0.0, 03/22  04:00:00,0.0,-2.166
1.211898,0.041142,0.0,0.009922,0.046647,0.0,0.128224,0.184793,1.25304,0.0, 03/22  05:00:00,0.0,-2.324
3.635695,0.041142,0.0,0.02679,0.052064,0.0,0.132231,0.211085,3.676837,0.0, 03/22  06:00:00,0.0,-2.507
3.635695,0.04457,0.93396,0.062896,0.07309,0.025,0.148258,0.30924399999999996,3.6802650000000003,0.93396, 03/22  07:00:00,0.854,-1.944
2.01983,0.039055,0.0,0.079593,0.09818,0.005,0.168293,0.351066,2.0588849999999996,0.0, 03/22  08:00:00,3.103,-1.144
2.423797,0.03466,0.626704,0.083056,0.10463,0.0,0.1723,0.35998600000000003,2.458457,0.626704, 03/22  09:00:00,5.083,-0.275
2.827763,0.0368,0.0,0.08389,0.169904,0.0,0.1723,0.42609400000000003,2.864563,0.0, 03/22  10:00:00,6.236,0.376
2.62578,0.032333,0.452451,0.081526,0.161411,0.0,0.1723,0.415237,2.6581129999999997,0.452451, 03/22  11:00:00,7.406,0.88
0.0,0.037713,0.0,0.07825,0.121994,0.0,0.176307,0.37655099999999997,0.037713,0.0, 03/22  12:00:00,8.217,1.205
0.0,0.03452,0.0,0.075886,0.139883,0.0,0.180314,0.39608299999999996,0.03452,0.0, 03/22  13:00:00,7.376,1.162
0.0,0.034532,0.0,0.075191,0.105662,0.0,0.180314,0.361167,0.034532,0.0, 03/22  14:00:00,6.061,0.918
1.211898,0.028052,0.393941,0.075534,0.158416,0.0,0.176307,0.410257,1.2399499999999999,0.393941, 03/22  15:00:00,4.396,0.516
0.0,0.037713,0.396828,0.07819,0.101921,0.0,0.184321,0.364432,0.037713,0.396828, 03/22  16:00:00,2.724,-0.047
0.0,0.041142,0.0,0.086909,0.170028,0.0,0.192335,0.449272,0.041142,0.0, 03/22  17:00:00,1.087,-0.764
4.847593,0.041142,0.561895,0.107644,0.252712,0.025,0.208363,0.593719,4.888735,0.561895, 03/22  18:00:00,0.103,-1.482
1.211898,0.041142,0.0,0.139599,0.210082,0.005,0.21237,0.567051,1.25304,0.0, 03/22  19:00:00,0.0,-1.888
1.211898,0.041142,0.408602,0.166994,0.130818,0.0,0.200349,0.49816099999999996,1.25304,0.408602, 03/22  20:00:00,0.0,-1.927
0.0,0.041142,0.0,0.169214,0.095926,0.0,0.188328,0.453468,0.041142,0.0, 03/22  21:00:00,0.0,-1.876
1.211898,0.041142,0.512424,0.144387,0.471646,0.0,0.180314,0.796347,1.25304,0.512424, 03/22  22:00:00,0.0,-1.708
1.211898,0.041142,0.393586,0.0898,0.067095,0.0,0.160279,0.317174,1.25304,0.393586, 03/22  23:00:00,0.0,-1.523
1.211898,0.041142,0.14218,0.045814,0.057226,0.0,0.144251,0.24729099999999998,1.25304,0.14218, 03/22  24:00:00,0.0,-1.351
3.635695,0.041142,0.307992,0.022749,0.050776,0.0,0.140244,0.21376900000000001,3.676837,0.307992, 03/23  01:00:00,0.0,-1.176
3.635695,0.041142,0.0,0.013649,0.049744,0.0,0.132231,0.19562399999999996,3.676837,0.0, 03/23  02:00:00,0.0,-1.054
4.847593,0.041142,0.0,0.009099,0.044648,0.0,0.128224,0.181971,4.888735,0.0, 03/23  03:00:00,0.0,-1.089
3.635695,0.041142,0.0,0.009099,0.043616,0.0,0.124217,0.17693199999999998,3.676837,0.0, 03/23  04:00:00,0.0,-1.337
4.847593,0.041142,0.0,0.009922,0.046647,0.0,0.128224,0.184793,4.888735,0.0, 03/23  05:00:00,0.0,-1.721
3.635695,0.041142,0.0,0.02679,0.052064,0.0,0.132231,0.211085,3.676837,0.0, 03/23  06:00:00,0.0,-2.043
4.847593,0.041142,0.0,0.062896,0.07309,0.025,0.148258,0.30924399999999996,4.888735,0.0, 03/23  07:00:00,0.37,-2.043
3.635695,0.041142,0.505472,0.079593,0.09818,0.005,0.168293,0.351066,3.676837,0.505472, 03/23  08:00:00,1.138,-1.81
3.635695,0.041142,0.0,0.083056,0.10463,0.0,0.1723,0.35998600000000003,3.676837,0.0, 03/23  09:00:00,1.285,-1.669
2.423797,0.04457,0.392349,0.08389,0.152411,0.0,0.1723,0.408601,2.4683669999999998,0.392349, 03/23  10:00:00,2.025,-1.343
2.423797,0.037713,0.392388,0.081526,0.153091,0.0,0.1723,0.40691700000000003,2.46151,0.392388, 03/23  11:00:00,3.275,-0.821
0.0,0.041142,1.034783,0.07825,0.109015,0.0,0.176307,0.363572,0.041142,1.034783, 03/23  12:00:00,4.757,-0.218
0.0,0.041142,0.120901,0.075886,0.12056,0.0,0.180314,0.37676,0.041142,0.120901, 03/23  13:00:00,4.898,0.094
0.0,0.034543,0.288112,0.075191,0.105662,0.0,0.180314,0.361167,0.034543,0.288112, 03/23  14:00:00,4.546,0.245
0.0,0.041142,0.0,0.075534,0.12056,0.0,0.176307,0.372401,0.041142,0.0, 03/23  15:00:00,3.898,0.346
0.0,0.034541,0.477625,0.07819,0.101921,0.0,0.184321,0.364432,0.034541,0.477625, 03/23  16:00:00,2.663,0.258
1.211898,0.027921,0.191848,0.086909,0.170028,0.0,0.192335,0.449272,1.239819,0.191848, 03/23  17:00:00,1.313,-0.062
3.029746,0.04457,0.0,0.107644,0.252712,0.025,0.208363,0.593719,3.0743159999999996,0.0, 03/23  18:00:00,0.203,-0.873
0.0,0.037713,0.722944,0.139599,0.210082,0.005,0.21237,0.567051,0.037713,0.722944, 03/23  19:00:00,0.0,-1.935
0.0,0.034538,0.0,0.166994,0.130818,0.0,0.200349,0.49816099999999996,0.034538,0.0, 03/23  20:00:00,0.0,-2.346
0.0,0.041142,0.0,0.169214,0.095926,0.0,0.188328,0.453468,0.041142,0.0, 03/23  21:00:00,0.0,-2.683
2.423797,0.041142,1.209839,0.144387,0.08135,0.0,0.180314,0.406051,2.4649389999999998,1.209839, 03/23  22:00:00,0.0,-2.935
2.423797,0.041142,0.37853,0.0898,0.067095,0.0,0.160279,0.317174,2.4649389999999998,0.37853, 03/23  23:00:00,0.0,-3.237
3.635695,0.041142,0.639928,0.045814,0.057226,0.0,0.144251,0.24729099999999998,3.676837,0.639928, 03/23  24:00:00,0.0,-3.42
3.635695,0.041142,0.0,0.022749,0.050776,0.0,0.140244,0.21376900000000001,3.676837,0.0, 03/24  01:00:00,0.0,-3.722
3.635695,0.041142,0.0,0.013649,0.049744,0.0,0.132231,0.19562399999999996,3.676837,0.0, 03/24  02:00:00,0.0,-4.158
4.847593,0.041142,0.156904,0.009099,0.044648,0.0,0.128224,0.181971,4.888735,0.156904, 03/24  03:00:00,0.0,-4.566
3.635695,0.041142,0.235414,0.009099,0.043616,0.0,0.124217,0.17693199999999998,3.676837,0.235414, 03/24  04:00:00,0.0,-4.834
4.847593,0.041142,0.0,0.009922,0.046647,0.0,0.128224,0.184793,4.888735,0.0, 03/24  05:00:00,0.0,-5.021
3.635695,0.041142,0.447187,0.02679,0.052064,0.0,0.132231,0.211085,3.676837,0.447187, 03/24  06:00:00,0.0,-5.082
2.423797,0.041142,1.494755,0.062896,0.07309,0.025,0.148258,0.30924399999999996,2.4649389999999998,1.494755, 03/24  07:00:00,0.615,-4.238
2.423797,0.041142,0.667533,0.079593,0.09818,0.005,0.168293,0.351066,2.4649389999999998,0.667533, 03/24  08:00:00,2.101,-3.022
3.029746,0.04457,0.678777,0.083056,0.10463,0.0,0.1723,0.35998600000000003,3.0743159999999996,0.678777, 03/24  09:00:00,4.447,-1.984
2.423797,0.041142,0.0,0.08389,0.107338,0.0,0.1723,0.363528,2.4649389999999998,0.0, 03/24  10:00:00,6.42,-0.887
2.423797,0.037713,0.0,0.081526,0.09818,0.0,0.1723,0.35200600000000004,2.46151,0.0, 03/24  11:00:00,8.409,0.259
2.423797,0.041142,0.0,0.07825,0.109015,0.0,0.176307,0.363572,2.4649389999999998,0.0, 03/24  12:00:00,9.257,1.358
0.0,0.041142,0.422378,0.075886,0.12056,0.0,0.180314,0.37676,0.041142,0.422378, 03/24  13:00:00,8.924,2.316
1.211898,0.041142,0.0,0.075191,0.16388,0.0,0.180314,0.419385,1.25304,0.0, 03/24  14:00:00,7.094,2.953
2.423797,0.037879,0.0,0.075534,0.12056,0.0,0.176307,0.372401,2.461676,0.0, 03/24  15:00:00,4.535,3.168
4.847593,0.041142,0.392387,0.07819,0.101921,0.0,0.184321,0.364432,4.888735,0.392387, 03/24  16:00:00,2.243,2.989
4.847593,0.041142,0.0,0.086909,0.170028,0.0,0.192335,0.449272,4.888735,0.0, 03/24  17:00:00,0.852,2.48
0.0,0.041142,0.0,0.107644,0.252712,0.025,0.208363,0.593719,0.041142,0.0, 03/24  18:00:00,0.228,1.54
6.059491,0.041142,1.33038,0.139599,0.210082,0.005,0.21237,0.567051,6.100633,1.33038, 03/24  19:00:00,0.0,0.757
6.059491,0.041142,0.0,0.166994,0.130818,0.0,0.200349,0.49816099999999996,6.100633,0.0, 03/24  20:00:00,0.0,1.127
6.059491,0.041142,0.488273,0.169214,0.095926,0.0,0.188328,0.453468,6.100633,0.488273, 03/24  21:00:00,0.0,1.404
3.635695,0.041142,0.0,0.144387,0.08135,0.0,0.180314,0.406051,3.676837,0.0, 03/24  22:00:00,0.0,1.204
4.847593,0.041142,0.564188,0.0898,0.067095,0.0,0.160279,0.317174,4.888735,0.564188, 03/24  23:00:00,0.0,1.117
3.635695,0.041142,0.66402,0.045814,0.057226,0.0,0.144251,0.24729099999999998,3.676837,0.66402, 03/24  24:00:00,0.0,1.449
1.211898,0.041142,0.0,0.022749,0.050776,0.0,0.140244,0.21376900000000001,1.25304,0.0, 03/25  01:00:00,0.0,1.627
1.211898,0.041142,0.0,0.013649,0.049744,0.0,0.132231,0.19562399999999996,1.25304,0.0, 03/25  02:00:00,0.0,1.817
1.211898,0.041142,0.0,0.009099,0.044648,0.0,0.128224,0.181971,1.25304,0.0, 03/25  03:00:00,0.0,2.058
3.635695,0.041142,0.518696,0.009099,0.144037,0.0,0.124217,0.27735299999999996,3.676837,0.518696, 03/25  04:00:00,0.0,2.65
3.635695,0.041142,0.0,0.009922,0.100767,0.0,0.128224,0.238913,3.676837,0.0, 03/25  05:00:00,0.0,3.496
4.847593,0.041142,0.0,0.02679,0.064752,0.0,0.132231,0.223773,4.888735,0.0, 03/25  06:00:00,0.0,3.685
3.635695,0.041142,0.606952,0.062896,0.07309,0.025,0.148258,0.30924399999999996,3.676837,0.606952, 03/25  07:00:00,0.18,2.904
4.847593,0.04457,0.0,0.079593,0.09818,0.005,0.168293,0.351066,4.892163,0.0, 03/25  08:00:00,1.032,2.734
3.029746,0.041142,0.0,0.083056,0.10463,0.0,0.1723,0.35998600000000003,3.0708879999999996,0.0, 03/25  09:00:00,2.73,3.393
3.029746,0.034616,0.0,0.08389,0.107338,0.0,0.1723,0.363528,3.064362,0.0, 03/25  10:00:00,5.048,4.134
1.817847,0.027606,5.36239,0.081526,0.09818,0.0,0.1723,0.35200600000000004,1.845453,5.36239, 03/25  11:00:00,8.174,5.163
2.423797,0.037837,2.791699,0.07825,0.198973,0.0,0.176307,0.45353,2.461634,2.791699, 03/25  12:00:00,9.246,6.364
1.211898,0.034411,0.0,0.075886,0.131418,0.0,0.180314,0.387618,1.246309,0.0, 03/25  13:00:00,9.021,7.589
0.0,0.021253,0.0,0.075191,0.105662,0.0,0.180314,0.361167,0.021253,0.0, 03/25  14:00:00,8.133,8.539
1.211898,0.034496,0.0,0.075534,0.12056,0.0,0.176307,0.372401,1.246394,0.0, 03/25  15:00:00,6.456,8.79
1.211898,0.024666,0.0,0.07819,0.101921,0.0,0.184321,0.364432,1.236564,0.0, 03/25  16:00:00,3.27,8.163
1.817847,0.031205,0.0,0.086909,0.170028,0.0,0.192335,0.449272,1.849052,0.0, 03/25  17:00:00,1.205,7.056
3.635695,0.037876,1.699687,0.107644,0.269851,0.025,0.208363,0.610858,3.673571,1.699687, 03/25  18:00:00,0.135,5.764
2.423797,0.031217,0.392375,0.139599,0.210082,0.005,0.21237,0.567051,2.455014,0.392375, 03/25  19:00:00,0.0,4.648
1.817847,0.031256,0.0,0.166994,0.130818,0.0,0.200349,0.49816099999999996,1.849103,0.0, 03/25  20:00:00,0.0,4.03
1.817847,0.034435,0.0,0.169214,0.095926,0.0,0.188328,0.453468,1.852282,0.0, 03/25  21:00:00,0.0,3.339
3.635695,0.041142,0.0,0.144387,0.08135,0.0,0.180314,0.406051,3.676837,0.0, 03/25  22:00:00,0.0,2.783
4.847593,0.041142,0.0,0.0898,0.067095,0.0,0.160279,0.317174,4.888735,0.0, 03/25  23:00:00,0.0,2.167
